trip_id,rider_id,zone,distance_km,duration_min,fare_amount,payment_mode,ride_date,surge_flag,name,age,gender,city,signup_date,total_rides,cancelled_rides,avg_rating,population_density,traffic_index,avg_speed_kmph,zone_type
T01186,R0191,Zone_5,0.07,0.37,1.56,Cash,2023-10-27,1,Meera Gupta,33,Other,Surat,2020-08-14,87,6,4.56,2590,1.31,43.9,Business
T01187,R0200,Zone_1,10.74,71.5,180.04,UPI,2024-02-22,1,Kavya Kumar,30,Other,Bengaluru,2021-11-15,443,87,3.6,4921,2.43,30.9,Residential
T01188,R0073,Zone_9,15.22,114.91,136.56,UPI,2023-12-30,0,Meera Das,41,Other,Ahmedabad,2021-06-19,490,30,3.01,11037,1.83,56.1,Mixed
T01189,R0224,Zone_10,4.48,38.75,48.76,Cash,2023-04-02,0,Ishaan Sharma,29,Female,Ahmedabad,2020-08-04,200,1,4.31,2440,1.54,35.4,Industrial
T01190,R0244,Zone_8,12.24,85.58,237.42,Wallet,2023-07-16,0,Aadhya Iyer,24,Female,Kolkata,2019-04-22,27,1,3.13,4516,1.93,31.0,Business
T01191,R0084,Zone_6,7.57,43.46,141.47,Cash,2024-08-04,1,Kavya Sharma,38,Male,Jaipur,2019-07-21,366,6,4.67,14627,0.54,37.6,Mixed
T01192,R0108,Zone_1,2.54,20.77,23.83,Cash,2023-03-02,0,Reyansh Gupta,18,Male,Pune,2019-05-31,184,32,4.88,4921,2.43,30.9,Residential
T01193,R0163,Zone_4,12.99,115.6,206.05,Cash,2023-11-02,0,Kavya Gupta,33,Other,Ahmedabad,2020-02-20,302,21,3.56,4038,2.46,48.2,Business
T01194,R0189,Zone_10,16.43,110.61,370.62,Wallet,2023-01-22,1,Reyansh Gupta,29,Female,Delhi,2019-09-16,238,42,3.28,2440,1.54,35.4,Industrial
T01195,R0221,Zone_9,4.03,31.97,76.46,Credit Card,2024-02-28,1,Diya Patel,21,Female,Delhi,2021-01-13,106,1,4.41,11037,1.83,56.1,Mixed
T01196,R0290,Zone_10,9.08,79.35,184.31,Cash,2023-06-10,0,Saanvi Kumar,34,Other,Chennai,2020-05-06,169,4,4.28,2440,1.54,35.4,Industrial
T01197,R0252,Zone_6,0.8,5.53,18.9,Wallet,2024-04-16,1,Reyansh Gupta,38,Other,Ahmedabad,2020-09-23,392,47,4.83,14627,0.54,37.6,Mixed
T01198,R0208,Zone_3,7.79,60.7,119.71,UPI,2023-04-08,0,Aadhya Iyer,24,Other,Chennai,2020-01-08,356,53,4.75,12971,2.11,38.0,Business
T01199,R0083,Zone_3,10.43,100.41,159.66,UPI,2024-05-24,1,Kavya Patel,45,Female,Mumbai,2021-12-31,475,39,4.4,12971,2.11,38.0,Business
T01200,R0064,Zone_1,16.76,125.35,354.36,Credit Card,2024-03-29,1,Ishaan Nair,21,Female,Bengaluru,2023-09-30,214,2,4.21,4921,2.43,30.9,Residential
T01201,R0187,Zone_4,15.79,83.24,239.29,Cash,2024-06-26,1,Saanvi Reddy,27,Other,Surat,2022-08-05,357,38,4.71,4038,2.46,48.2,Business
T01202,R0203,Zone_7,16.21,127.57,294.23,Cash,2023-07-27,1,Kavya Gupta,49,Female,Bengaluru,2023-07-25,152,9,3.6,11070,0.64,45.2,Industrial
T01203,R0008,Zone_5,5.36,39.28,112.46,Credit Card,2023-11-18,1,Ishaan Ghosh,28,Female,Jaipur,2022-10-01,215,23,4.02,2590,1.31,43.9,Business
T01204,R0300,Zone_4,6.77,37.69,106.62,Cash,2023-06-26,1,Saanvi Iyer,38,Female,Kolkata,2023-07-08,291,7,3.67,4038,2.46,48.2,Business
T01205,R0068,Zone_4,0.32,2.47,7.58,Credit Card,2024-03-22,0,Meera Singh,30,Female,Ahmedabad,2022-08-31,456,70,4.97,4038,2.46,48.2,Business
T01206,R0121,Zone_2,4.42,24.44,107.66,Cash,2023-06-21,0,Diya Iyer,29,Male,Pune,2023-07-13,378,10,4.17,6371,0.91,58.4,Residential
T01207,R0003,Zone_9,0.74,6.07,12.1,Wallet,2024-02-08,0,Kavya Reddy,34,Male,Pune,2023-05-04,45,9,3.76,11037,1.83,56.1,Mixed
T01208,R0141,Zone_5,9.83,88.25,225.18,Wallet,2024-06-22,0,Arjun Das,25,Other,Jaipur,2019-07-08,53,0,4.29,2590,1.31,43.9,Business
T01209,R0068,Zone_3,4.52,42.25,53.93,Cash,2023-08-23,1,Meera Singh,30,Female,Ahmedabad,2022-08-31,456,70,4.97,12971,2.11,38.0,Business
T01210,R0062,Zone_1,2.49,21.64,21.47,Cash,2023-04-03,0,Kavya Sharma,38,Male,Jaipur,2019-05-13,57,3,3.58,4921,2.43,30.9,Residential
T01211,R0005,Zone_6,6.22,54.48,66.31,Credit Card,2023-06-09,0,Diya Reddy,27,Male,Ahmedabad,2021-05-31,294,30,3.53,14627,0.54,37.6,Mixed
T01212,R0017,Zone_6,2.08,14.88,22.66,UPI,2024-05-04,1,Meera Das,49,Female,Mumbai,2023-03-18,288,21,3.83,14627,0.54,37.6,Mixed
T01213,R0220,Zone_8,9.55,61.65,221.14,Wallet,2023-02-16,1,Meera Ghosh,32,Female,Kolkata,2023-04-18,491,63,3.78,4516,1.93,31.0,Business
T01214,R0248,Zone_4,9.42,88.49,118.68,UPI,2023-01-31,0,Vivaan Ghosh,18,Female,Chennai,2021-10-24,104,12,3.65,4038,2.46,48.2,Business
T01215,R0036,Zone_2,6.42,40.94,79.36,Wallet,2024-06-19,1,Aadhya Das,30,Female,Surat,2022-03-16,177,15,4.9,6371,0.91,58.4,Residential
T01216,R0008,Zone_3,4.35,35.92,48.26,Cash,2024-03-27,0,Ishaan Ghosh,28,Female,Jaipur,2022-10-01,215,23,4.02,12971,2.11,38.0,Business
T01217,R0209,Zone_6,1.3,10.52,18.44,Wallet,2023-09-03,1,Vivaan Sharma,31,Other,Surat,2020-06-11,109,20,3.77,14627,0.54,37.6,Mixed
T01218,R0041,Zone_9,10.78,64.53,176.5,Cash,2023-10-11,0,Aarav Nair,25,Other,Pune,2020-04-11,353,8,4.74,11037,1.83,56.1,Mixed
T01219,R0029,Zone_8,9.14,57.74,221.85,Cash,2023-07-21,0,Kavya Iyer,30,Male,Surat,2022-07-24,4,0,3.69,4516,1.93,31.0,Business
T01220,R0266,Zone_7,10.32,62.7,216.5,Credit Card,2023-10-15,1,Diya Reddy,29,Other,Chennai,2020-09-25,98,13,3.9,11070,0.64,45.2,Industrial
T01221,R0113,Zone_4,6.47,39.72,128.88,Wallet,2024-03-15,1,Aadhya Singh,26,Other,Chennai,2019-03-09,423,26,4.61,4038,2.46,48.2,Business
T01222,R0207,Zone_7,6.91,61.92,85.4,Cash,2023-10-08,1,Ishaan Iyer,31,Male,Mumbai,2023-12-06,47,3,3.93,11070,0.64,45.2,Industrial
T01223,R0115,Zone_4,15.21,76.34,342.42,UPI,2023-06-23,0,Aarav Ghosh,40,Female,Bengaluru,2020-03-01,170,15,4.4,4038,2.46,48.2,Business
T01224,R0243,Zone_8,5.0,28.47,123.26,Credit Card,2023-03-01,1,Ishaan Patel,33,Male,Jaipur,2023-02-06,315,11,3.7,4516,1.93,31.0,Business
T01225,R0298,Zone_3,6.44,39.6,64.9,Cash,2024-06-14,0,Vivaan Singh,35,Female,Ahmedabad,2020-03-25,65,11,3.88,12971,2.11,38.0,Business
T01226,R0285,Zone_10,11.72,116.81,284.02,UPI,2024-01-16,0,Diya Iyer,29,Female,Chennai,2019-01-10,244,16,4.97,2440,1.54,35.4,Industrial
T01227,R0289,Zone_8,9.51,64.51,161.89,Cash,2023-11-30,1,Aarav Gupta,21,Other,Chennai,2021-09-30,322,14,4.17,4516,1.93,31.0,Business
T01228,R0191,Zone_3,2.23,14.47,22.14,Credit Card,2024-03-26,1,Meera Gupta,33,Other,Surat,2020-08-14,87,6,4.56,12971,2.11,38.0,Business
T01229,R0230,Zone_9,0.44,4.37,4.48,Cash,2023-12-20,1,Kavya Gupta,32,Male,Chennai,2022-11-22,183,23,3.65,11037,1.83,56.1,Mixed
T01230,R0057,Zone_1,4.7,30.64,65.19,Credit Card,2024-03-01,0,Aadhya Reddy,39,Male,Bengaluru,2023-06-04,407,11,3.66,4921,2.43,30.9,Residential
T01231,R0134,Zone_5,12.55,67.74,201.98,Cash,2023-11-16,0,Aadhya Singh,34,Male,Jaipur,2022-07-30,410,29,4.59,2590,1.31,43.9,Business
T01232,R0109,Zone_6,11.36,74.85,132.35,UPI,2023-07-13,1,Vivaan Kumar,35,Female,Delhi,2022-11-19,62,5,3.35,14627,0.54,37.6,Mixed
T01233,R0247,Zone_9,10.6,85.24,115.67,Cash,2023-08-21,1,Aadhya Das,37,Male,Bengaluru,2021-05-11,249,47,4.92,11037,1.83,56.1,Mixed
T01234,R0139,Zone_4,11.14,88.53,163.52,Credit Card,2024-06-08,0,Diya Gupta,44,Other,Kolkata,2023-10-09,155,7,4.39,4038,2.46,48.2,Business
T01235,R0149,Zone_6,3.16,27.44,65.98,UPI,2023-03-14,1,Diya Reddy,30,Male,Jaipur,2019-09-14,89,8,4.57,14627,0.54,37.6,Mixed
T01236,R0220,Zone_9,11.01,108.64,222.72,Cash,2024-07-25,1,Meera Ghosh,32,Female,Kolkata,2023-04-18,491,63,3.78,11037,1.83,56.1,Mixed
T01237,R0188,Zone_4,3.39,29.89,47.67,Credit Card,2023-05-28,1,Vivaan Gupta,24,Male,Delhi,2020-07-16,436,64,3.15,4038,2.46,48.2,Business
T01238,R0195,Zone_5,12.74,102.88,228.57,Wallet,2023-07-29,0,Aadhya Reddy,33,Male,Kolkata,2021-05-27,72,10,4.97,2590,1.31,43.9,Business
T01239,R0071,Zone_4,5.45,46.2,131.72,Cash,2023-07-29,1,Vivaan Nair,35,Male,Ahmedabad,2021-01-09,67,4,3.82,4038,2.46,48.2,Business
T01240,R0036,Zone_1,9.41,90.04,164.92,Credit Card,2024-06-19,0,Aadhya Das,30,Female,Surat,2022-03-16,177,15,4.9,4921,2.43,30.9,Residential
T01241,R0133,Zone_8,1.37,11.64,31.03,Wallet,2023-04-16,1,Diya Kumar,25,Female,Delhi,2019-07-13,155,11,4.4,4516,1.93,31.0,Business
T01242,R0185,Zone_4,1.26,6.77,28.67,Cash,2023-02-08,1,Vivaan Sharma,27,Male,Delhi,2021-08-27,201,12,4.05,4038,2.46,48.2,Business
T01243,R0116,Zone_4,13.45,95.25,239.51,Cash,2023-10-06,0,Ishaan Kumar,34,Female,Bengaluru,2020-02-08,238,30,4.58,4038,2.46,48.2,Business
T01244,R0032,Zone_2,11.46,106.58,252.05,Wallet,2023-03-27,1,Kavya Reddy,18,Female,Mumbai,2023-09-20,213,24,4.0,6371,0.91,58.4,Residential
T01245,R0195,Zone_1,1.9100000000000001,18.42,18.72,Wallet,2024-05-21,1,Aadhya Reddy,33,Male,Kolkata,2021-05-27,72,10,4.97,4921,2.43,30.9,Residential
T01246,R0271,Zone_1,14.43,78.77,128.48,UPI,2024-01-01,0,Saanvi Iyer,22,Male,Bengaluru,2022-10-07,58,6,4.37,4921,2.43,30.9,Residential
T01247,R0118,Zone_9,2.55,22.18,35.41,UPI,2024-06-14,1,Reyansh Gupta,29,Male,Surat,2023-09-26,165,24,4.13,11037,1.83,56.1,Mixed
T01248,R0143,Zone_7,8.1,54.88,169.49,Wallet,2024-03-26,0,Meera Kumar,42,Other,Kolkata,2023-03-28,74,13,4.56,11070,0.64,45.2,Industrial
T01249,R0107,Zone_1,5.6,32.09,73.15,UPI,2024-01-24,1,Reyansh Gupta,33,Male,Hyderabad,2020-01-11,179,14,3.66,4921,2.43,30.9,Residential
T01250,R0276,Zone_8,3.38,18.8,39.01,Credit Card,2023-12-26,0,Aadhya Ghosh,26,Other,Chennai,2022-11-07,196,1,3.63,4516,1.93,31.0,Business
T01251,R0269,Zone_6,13.84,122.55,319.86,Cash,2023-02-05,0,Aadhya Sharma,41,Male,Mumbai,2019-05-19,423,16,3.41,14627,0.54,37.6,Mixed
T01252,R0224,Zone_4,16.42,145.74,170.2,UPI,2023-11-03,1,Ishaan Sharma,29,Female,Ahmedabad,2020-08-04,200,1,4.31,4038,2.46,48.2,Business
T01253,R0292,Zone_1,8.89,60.68,124.67,Cash,2023-06-13,0,Diya Patel,37,Female,Jaipur,2020-06-28,141,19,4.39,4921,2.43,30.9,Residential
T01254,R0135,Zone_7,15.63,98.2,211.54,Credit Card,2024-07-17,1,Reyansh Patel,38,Female,Ahmedabad,2022-02-24,153,8,3.47,11070,0.64,45.2,Industrial
T01255,R0058,Zone_7,6.59,56.96,132.53,UPI,2023-02-21,0,Vivaan Reddy,46,Male,Kolkata,2021-05-31,480,25,4.32,11070,0.64,45.2,Industrial
T01256,R0276,Zone_8,8.54,76.11,117.86,Credit Card,2023-07-26,0,Aadhya Ghosh,26,Other,Chennai,2022-11-07,196,1,3.63,4516,1.93,31.0,Business
T01257,R0203,Zone_4,8.66,73.82,142.36,Cash,2024-03-01,0,Kavya Gupta,49,Female,Bengaluru,2023-07-25,152,9,3.6,4038,2.46,48.2,Business
T01258,R0115,Zone_8,2.22,11.44,23.38,Cash,2024-03-05,1,Aarav Ghosh,40,Female,Bengaluru,2020-03-01,170,15,4.4,4516,1.93,31.0,Business
T01259,R0060,Zone_2,10.5,52.59,96.59,UPI,2023-03-22,1,Aarav Nair,40,Female,Hyderabad,2023-08-01,123,7,4.57,6371,0.91,58.4,Residential
T01260,R0136,Zone_5,11.55,64.01,143.2,Wallet,2023-06-21,1,Diya Ghosh,34,Male,Hyderabad,2019-01-19,339,11,3.82,2590,1.31,43.9,Business
T01261,R0057,Zone_7,7.13,52.63,76.32,UPI,2023-04-07,1,Aadhya Reddy,39,Male,Bengaluru,2023-06-04,407,11,3.66,11070,0.64,45.2,Industrial
T01262,R0282,Zone_4,0.46,3.55,5.5600000000000005,Credit Card,2024-08-02,0,Reyansh Kumar,22,Other,Bengaluru,2022-05-02,319,3,4.47,4038,2.46,48.2,Business
T01263,R0220,Zone_3,9.84,82.62,238.53,Cash,2024-05-02,1,Meera Ghosh,32,Female,Kolkata,2023-04-18,491,63,3.78,12971,2.11,38.0,Business
T01264,R0056,Zone_3,0.42,2.79,7.54,UPI,2023-04-18,0,Meera Patel,40,Other,Hyderabad,2021-02-26,93,13,3.25,12971,2.11,38.0,Business
T01265,R0116,Zone_1,3.94,35.11,89.95,Cash,2023-06-03,1,Ishaan Kumar,34,Female,Bengaluru,2020-02-08,238,30,4.58,4921,2.43,30.9,Residential
T01266,R0125,Zone_7,8.66,49.87,144.0,Cash,2023-12-23,1,Saanvi Ghosh,44,Male,Ahmedabad,2023-04-22,99,19,3.89,11070,0.64,45.2,Industrial
T01267,R0258,Zone_3,4.15,41.08,36.25,UPI,2023-07-14,1,Vivaan Nair,32,Female,Jaipur,2020-01-29,313,39,3.76,12971,2.11,38.0,Business
T01268,R0142,Zone_6,9.27,82.65,156.51,Wallet,2023-08-09,1,Meera Nair,33,Female,Kolkata,2021-03-04,78,5,3.48,14627,0.54,37.6,Mixed
T01269,R0058,Zone_2,6.87,45.49,64.95,Credit Card,2023-08-07,1,Vivaan Reddy,46,Male,Kolkata,2021-05-31,480,25,4.32,6371,0.91,58.4,Residential
T01270,R0067,Zone_1,0.15,0.8,1.63,Wallet,2023-12-25,0,Saanvi Iyer,32,Male,Pune,2022-07-24,348,9,3.38,4921,2.43,30.9,Residential
T01271,R0088,Zone_10,8.84,54.01,71.97,Wallet,2023-05-22,1,Diya Iyer,22,Other,Jaipur,2019-07-07,438,0,4.78,2440,1.54,35.4,Industrial
T01272,R0112,Zone_1,10.93,95.31,241.48,Cash,2024-06-21,0,Meera Nair,41,Female,Delhi,2020-11-13,311,11,3.24,4921,2.43,30.9,Residential
T01273,R0062,Zone_5,13.06,124.07,229.92,Credit Card,2023-12-17,1,Kavya Sharma,38,Male,Jaipur,2019-05-13,57,3,3.58,2590,1.31,43.9,Business
T01274,R0094,Zone_5,6.17,45.1,99.64,Wallet,2023-08-12,1,Diya Iyer,41,Other,Delhi,2023-04-13,480,62,4.87,2590,1.31,43.9,Business
T01275,R0040,Zone_6,7.69,56.11,128.05,Cash,2023-09-29,0,Aarav Gupta,34,Other,Surat,2023-05-05,485,36,4.41,14627,0.54,37.6,Mixed
T01276,R0008,Zone_4,0.52,3.4,7.03,Credit Card,2023-09-25,1,Ishaan Ghosh,28,Female,Jaipur,2022-10-01,215,23,4.02,4038,2.46,48.2,Business
T01277,R0277,Zone_7,17.82,145.63,186.18,Credit Card,2024-03-04,1,Kavya Gupta,42,Female,Jaipur,2021-01-22,433,16,3.06,11070,0.64,45.2,Industrial
T01278,R0030,Zone_9,15.53,90.04,321.07,Credit Card,2024-06-08,1,Saanvi Patel,25,Other,Mumbai,2021-01-08,442,58,3.72,11037,1.83,56.1,Mixed
T01279,R0104,Zone_6,7.84,49.14,184.23,Cash,2024-04-24,1,Diya Gupta,52,Male,Kolkata,2021-05-27,328,1,3.7,14627,0.54,37.6,Mixed
T01280,R0074,Zone_1,7.38,45.5,139.87,UPI,2024-05-19,1,Vivaan Ghosh,23,Male,Kolkata,2023-09-11,199,22,4.89,4921,2.43,30.9,Residential
T01281,R0161,Zone_9,6.65,46.28,163.53,Cash,2024-01-20,1,Aarav Nair,32,Other,Surat,2019-03-27,332,50,4.91,11037,1.83,56.1,Mixed
T01282,R0190,Zone_2,13.18,104.11,227.82,Wallet,2023-09-16,1,Saanvi Iyer,35,Other,Surat,2020-09-25,274,47,4.12,6371,0.91,58.4,Residential
T01283,R0032,Zone_1,10.81,91.81,224.14,UPI,2024-08-05,1,Kavya Reddy,18,Female,Mumbai,2023-09-20,213,24,4.0,4921,2.43,30.9,Residential
T01284,R0257,Zone_6,12.06,94.25,138.72,Credit Card,2023-06-13,0,Arjun Reddy,36,Other,Delhi,2023-03-11,459,19,4.82,14627,0.54,37.6,Mixed
T01285,R0011,Zone_9,5.97,46.59,52.69,UPI,2024-05-17,0,Vivaan Nair,26,Male,Chennai,2020-04-14,208,34,4.0,11037,1.83,56.1,Mixed
T01286,R0253,Zone_1,5.65,49.11,86.86,Cash,2023-07-06,0,Ishaan Gupta,26,Male,Surat,2021-08-19,173,24,3.16,4921,2.43,30.9,Residential
T01287,R0084,Zone_4,1.82,14.54,29.22,Wallet,2024-01-11,0,Kavya Sharma,38,Male,Jaipur,2019-07-21,366,6,4.67,4038,2.46,48.2,Business
T01288,R0124,Zone_1,11.89,109.54,135.26,Credit Card,2023-04-23,1,Aadhya Das,37,Other,Hyderabad,2022-06-09,419,25,3.59,4921,2.43,30.9,Residential
T01289,R0111,Zone_9,14.26,104.59,151.15,Cash,2024-07-22,0,Reyansh Sharma,28,Male,Ahmedabad,2021-11-05,202,24,4.67,11037,1.83,56.1,Mixed
T01290,R0190,Zone_5,13.62,78.93,158.46,Wallet,2024-06-22,1,Saanvi Iyer,35,Other,Surat,2020-09-25,274,47,4.12,2590,1.31,43.9,Business
T01291,R0058,Zone_1,8.94,61.84,128.02,Cash,2024-03-09,1,Vivaan Reddy,46,Male,Kolkata,2021-05-31,480,25,4.32,4921,2.43,30.9,Residential
T01292,R0003,Zone_10,6.37,36.42,83.12,Cash,2024-03-22,0,Kavya Reddy,34,Male,Pune,2023-05-04,45,9,3.76,2440,1.54,35.4,Industrial
T01293,R0167,Zone_5,2.74,26.26,58.18,Cash,2024-02-21,0,Kavya Nair,44,Male,Hyderabad,2022-08-25,117,5,4.75,2590,1.31,43.9,Business
T01294,R0103,Zone_2,4.49,43.26,73.0,Credit Card,2023-10-15,1,Ishaan Gupta,37,Other,Surat,2022-11-24,175,14,3.07,6371,0.91,58.4,Residential
T01295,R0084,Zone_6,10.34,97.26,226.9,Cash,2023-04-07,1,Kavya Sharma,38,Male,Jaipur,2019-07-21,366,6,4.67,14627,0.54,37.6,Mixed
T01296,R0055,Zone_4,6.58,53.2,115.07,Wallet,2023-08-09,0,Kavya Singh,32,Male,Delhi,2021-11-07,425,12,4.19,4038,2.46,48.2,Business
T01297,R0235,Zone_7,16.21,156.4,162.95,Wallet,2024-08-01,0,Aarav Ghosh,34,Other,Delhi,2021-02-15,284,8,4.06,11070,0.64,45.2,Industrial
T01298,R0254,Zone_1,13.76,69.71,178.7,Cash,2023-12-30,0,Meera Kumar,18,Male,Delhi,2020-03-09,363,70,3.68,4921,2.43,30.9,Residential
T01299,R0060,Zone_1,4.99,45.06,74.39,Wallet,2023-10-20,1,Aarav Nair,40,Female,Hyderabad,2023-08-01,123,7,4.57,4921,2.43,30.9,Residential
T01300,R0196,Zone_3,1.92,14.98,37.71,Wallet,2024-01-25,1,Vivaan Das,18,Male,Hyderabad,2019-06-24,51,9,4.93,12971,2.11,38.0,Business
T01301,R0097,Zone_3,5.26,37.32,56.45,Credit Card,2023-05-06,1,Aarav Iyer,23,Other,Bengaluru,2021-01-25,478,5,3.28,12971,2.11,38.0,Business
T01302,R0028,Zone_4,13.33,129.68,246.79,Credit Card,2023-05-04,1,Reyansh Sharma,20,Female,Surat,2023-11-11,249,21,3.79,4038,2.46,48.2,Business
T01303,R0235,Zone_9,5.38,44.38,68.89,Credit Card,2024-03-09,1,Aarav Ghosh,34,Other,Delhi,2021-02-15,284,8,4.06,11037,1.83,56.1,Mixed
T01304,R0072,Zone_10,10.73,81.37,223.02,Cash,2023-05-28,1,Saanvi Das,25,Other,Jaipur,2023-11-05,62,10,4.07,2440,1.54,35.4,Industrial
T01305,R0134,Zone_9,5.17,35.4,100.09,UPI,2023-08-20,1,Aadhya Singh,34,Male,Jaipur,2022-07-30,410,29,4.59,11037,1.83,56.1,Mixed
T01306,R0084,Zone_10,9.72,73.17,199.22,Cash,2023-09-01,0,Kavya Sharma,38,Male,Jaipur,2019-07-21,366,6,4.67,2440,1.54,35.4,Industrial
T01307,R0164,Zone_10,10.64,62.59,150.39,UPI,2024-08-04,1,Aadhya Ghosh,37,Other,Ahmedabad,2022-07-06,249,23,4.02,2440,1.54,35.4,Industrial
T01308,R0176,Zone_6,12.93,107.92,304.11,Wallet,2023-08-09,0,Kavya Gupta,43,Male,Mumbai,2019-05-24,260,13,3.95,14627,0.54,37.6,Mixed
T01309,R0170,Zone_9,15.17,112.08,278.29,Wallet,2024-07-17,0,Saanvi Kumar,29,Other,Bengaluru,2020-05-20,28,3,3.68,11037,1.83,56.1,Mixed
T01310,R0245,Zone_10,14.55,84.59,269.23,Credit Card,2024-04-22,1,Diya Sharma,35,Female,Hyderabad,2020-03-04,265,48,4.73,2440,1.54,35.4,Industrial
T01311,R0004,Zone_7,5.35,43.9,64.48,Wallet,2023-09-24,0,Aarav Nair,19,Other,Kolkata,2019-07-28,464,5,3.19,11070,0.64,45.2,Industrial
T01312,R0238,Zone_8,7.26,53.73,75.46,Credit Card,2024-08-23,0,Reyansh Patel,30,Other,Pune,2019-04-22,362,56,4.91,4516,1.93,31.0,Business
T01313,R0053,Zone_3,2.13,12.79,42.2,Credit Card,2024-08-04,0,Arjun Reddy,45,Female,Delhi,2019-09-16,63,7,4.85,12971,2.11,38.0,Business
T01314,R0027,Zone_6,6.82,49.94,153.49,Cash,2023-02-05,1,Ishaan Iyer,39,Male,Jaipur,2019-10-05,403,61,3.98,14627,0.54,37.6,Mixed
T01315,R0222,Zone_10,8.12,63.74,108.79,UPI,2023-11-05,0,Aarav Singh,27,Male,Surat,2022-08-28,475,12,3.44,2440,1.54,35.4,Industrial
T01316,R0160,Zone_4,5.98,30.73,74.09,Cash,2023-04-11,0,Kavya Nair,30,Male,Surat,2021-06-16,438,7,4.42,4038,2.46,48.2,Business
T01317,R0249,Zone_7,5.48,52.77,121.71,Cash,2023-02-16,1,Diya Nair,20,Male,Mumbai,2023-03-24,396,48,4.49,11070,0.64,45.2,Industrial
T01318,R0016,Zone_1,13.16,96.42,308.81,Wallet,2024-05-26,0,Aarav Iyer,28,Female,Delhi,2022-01-24,356,51,3.06,4921,2.43,30.9,Residential
T01319,R0223,Zone_5,12.54,89.9,223.88,Wallet,2023-06-10,1,Meera Ghosh,30,Female,Surat,2019-11-29,158,10,4.04,2590,1.31,43.9,Business
T01320,R0003,Zone_2,10.0,98.25,154.94,UPI,2023-06-03,0,Kavya Reddy,34,Male,Pune,2023-05-04,45,9,3.76,6371,0.91,58.4,Residential
T01321,R0236,Zone_7,1.6099999999999999,10.54,37.2,Credit Card,2023-02-02,0,Arjun Gupta,28,Male,Ahmedabad,2020-08-10,61,1,3.36,11070,0.64,45.2,Industrial
T01322,R0185,Zone_9,9.0,87.7,155.52,Wallet,2024-02-16,0,Vivaan Sharma,27,Male,Delhi,2021-08-27,201,12,4.05,11037,1.83,56.1,Mixed
T01323,R0166,Zone_9,6.08,32.36,73.25,Wallet,2024-01-22,1,Reyansh Sharma,24,Other,Chennai,2021-03-16,349,63,4.29,11037,1.83,56.1,Mixed
T01324,R0270,Zone_1,14.58,117.9,313.49,Credit Card,2024-08-14,0,Aadhya Reddy,35,Male,Hyderabad,2022-01-02,455,64,3.08,4921,2.43,30.9,Residential
T01325,R0250,Zone_9,1.01,5.7,8.99,Credit Card,2023-07-29,1,Aadhya Iyer,34,Female,Jaipur,2021-02-01,163,31,4.63,11037,1.83,56.1,Mixed
T01326,R0072,Zone_5,5.21,38.32,45.13,Wallet,2024-07-30,1,Saanvi Das,25,Other,Jaipur,2023-11-05,62,10,4.07,2590,1.31,43.9,Business
T01327,R0280,Zone_8,5.07,44.97,72.82,Cash,2024-03-09,1,Saanvi Gupta,26,Other,Chennai,2023-05-31,172,23,4.43,4516,1.93,31.0,Business
T01328,R0203,Zone_4,5.67,32.13,68.89,UPI,2024-01-05,0,Kavya Gupta,49,Female,Bengaluru,2023-07-25,152,9,3.6,4038,2.46,48.2,Business
T01329,R0165,Zone_10,12.79,110.98,232.73,Cash,2023-11-28,1,Meera Reddy,37,Female,Kolkata,2021-12-09,34,5,3.27,2440,1.54,35.4,Industrial
T01330,R0028,Zone_4,3.76,33.29,33.59,UPI,2023-10-19,1,Reyansh Sharma,20,Female,Surat,2023-11-11,249,21,3.79,4038,2.46,48.2,Business
T01331,R0294,Zone_5,6.96,64.73,98.96,UPI,2023-12-12,1,Arjun Reddy,24,Male,Surat,2021-04-02,41,7,3.2,2590,1.31,43.9,Business
T01332,R0146,Zone_6,12.25,87.0,233.83,UPI,2024-02-29,0,Kavya Gupta,30,Male,Surat,2020-04-15,80,11,3.89,14627,0.54,37.6,Mixed
T01333,R0135,Zone_3,12.9,77.2,259.46,UPI,2023-07-23,1,Reyansh Patel,38,Female,Ahmedabad,2022-02-24,153,8,3.47,12971,2.11,38.0,Business
T01334,R0022,Zone_2,5.25,39.93,80.17,UPI,2023-05-16,1,Aarav Nair,43,Female,Kolkata,2020-09-14,220,1,3.32,6371,0.91,58.4,Residential
T01335,R0237,Zone_3,4.6,41.73,44.08,Wallet,2023-06-01,0,Aadhya Nair,40,Male,Chennai,2022-12-13,36,3,3.71,12971,2.11,38.0,Business
T01336,R0157,Zone_1,9.73,77.54,93.63,UPI,2023-10-17,0,Kavya Nair,36,Female,Hyderabad,2021-11-23,319,27,4.65,4921,2.43,30.9,Residential
T01337,R0152,Zone_1,8.76,51.32,154.75,UPI,2024-02-14,0,Arjun Patel,34,Female,Bengaluru,2021-05-04,143,24,3.91,4921,2.43,30.9,Residential
T01338,R0160,Zone_1,8.35,66.52,109.36,Credit Card,2024-05-03,1,Kavya Nair,30,Male,Surat,2021-06-16,438,7,4.42,4921,2.43,30.9,Residential
T01339,R0249,Zone_10,11.01,106.56,154.05,Cash,2023-03-27,1,Diya Nair,20,Male,Mumbai,2023-03-24,396,48,4.49,2440,1.54,35.4,Industrial
T01340,R0223,Zone_7,2.36,18.92,47.61,UPI,2023-11-16,0,Meera Ghosh,30,Female,Surat,2019-11-29,158,10,4.04,11070,0.64,45.2,Industrial
